
---------- Begin Simulation Statistics ----------
simSeconds                                   0.023430                       # Number of seconds simulated (Second)
simTicks                                  23429710500                       # Number of ticks simulated (Tick)
finalTick                                 23429710500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    322.14                       # Real time elapsed on the host (Second)
hostTickRate                                 72731886                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     688368                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      109473161                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   310426                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     339833                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         46859422                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.468594                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.134043                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       113092943                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   175360                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      112167212                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   4836                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              3795129                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           8430515                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 686                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            46816090                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.395912                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.968021                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank1.pwrStateTime::IDLE   9034429500                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::REF    782340000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::SREF            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  13612941000                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED  23429710500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp                4059                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         23016                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict               112                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              38355                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             38355                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq           4059                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port       107956                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  107956                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port      4187520                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  4187520                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              42414                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    42414    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                42414                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  23429710500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy           168191000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          224091750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          65542                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        23130                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp               7503                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty        59916                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict             9604                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             38355                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            38355                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq            602                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq          6901                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         1204                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       127576                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 128780                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        38528                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      5257984                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                 5296512                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           32456                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   1473024                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples             78314                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.120681                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.326619                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                   68885     87.96%     87.96% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    9407     12.01%     99.97% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                      22      0.03%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               2                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total               78314                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  23429710500                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy           78361000                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy            903998                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer1.occupancy          67889489                       # Layer occupancy (ticks) (Tick)
