
---------- Begin Simulation Statistics ----------
simSeconds                                   0.032767                       # Number of seconds simulated (Second)
simTicks                                  32766557500                       # Number of ticks simulated (Tick)
finalTick                                 32766557500                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    391.67                       # Real time elapsed on the host (Second)
hostTickRate                                 83657566                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     687344                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      109473161                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   255314                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     279500                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         65533116                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.655331                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.525946                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       140996234                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   219017                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      129841753                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                 103340                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             31742072                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          68927545                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               44343                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            65489302                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.982641                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.993178                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.rank1.pwrStateTime::PRE_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT  18104217250                       # Time in different power states (Tick)
system.mem_ctrls.dram.rank1.pwrStateTime::ACT_PDN            0                       # Time in different power states (Tick)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED  32766557500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp                4082                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         23019                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict               111                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              38357                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             38357                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq           4082                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port       108008                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  108008                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port      4189312                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  4189312                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              42439                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    42439    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                42439                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  32766557500                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy           167036000                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          224316000                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          65569                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        23132                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp               7528                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty        59924                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict             9619                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             38357                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            38357                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq            625                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq          6903                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         1250                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       127588                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 128838                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        40000                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      5258560                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                 5298560                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           32475                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   1473216                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples             78360                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.120865                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.326911                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                   68913     87.94%     87.94% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    9423     12.03%     99.97% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                      24      0.03%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               2                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total               78360                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  32766557500                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy           78381500                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy            938498                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer1.occupancy          67895988                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer1.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.snoop_filter.totRequests         82953                       # Total number of requests made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleRequests        37078                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.tol2bus.snoop_filter.hitMultiRequests           50                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
