
---------- Begin Simulation Statistics ----------
simSeconds                                   0.025463                       # Number of seconds simulated (Second)
simTicks                                  25462694000                       # Number of ticks simulated (Tick)
finalTick                                 25462694000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    337.77                       # Real time elapsed on the host (Second)
hostTickRate                                 75385601                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     687348                       # Number of bytes of host memory used (Byte)
simInsts                                    100000003                       # Number of instructions simulated (Count)
simOps                                      109473161                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   296063                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     324109                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                         50925389                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.509254                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.963657                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       120411561                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   175383                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      117083944                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  55872                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             11113770                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          23201880                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 709                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            50881191                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.301124                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.992712                       # Number of insts issued each cycle (Count)
system.mem_ctrls.power_state.pwrStateResidencyTicks::UNDEFINED  25462694000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.transDist::ReadResp                4101                       # Transaction distribution (Count)
system.membus.transDist::WritebackDirty         23021                       # Transaction distribution (Count)
system.membus.transDist::CleanEvict               118                       # Transaction distribution (Count)
system.membus.transDist::ReadExReq              38357                       # Transaction distribution (Count)
system.membus.transDist::ReadExResp             38357                       # Transaction distribution (Count)
system.membus.transDist::ReadSharedReq           4101                       # Transaction distribution (Count)
system.membus.pktCount_system.l2.mem_side_port::system.mem_ctrls.port       108055                       # Packet count per connected requestor and responder (Count)
system.membus.pktCount::total                  108055                       # Packet count per connected requestor and responder (Count)
system.membus.pktSize_system.l2.mem_side_port::system.mem_ctrls.port      4190656                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.pktSize::total                  4190656                       # Cumulative packet size per connected requestor and responder (Byte)
system.membus.snoops                                0                       # Total snoops (Count)
system.membus.snoopTraffic                          0                       # Total snoop traffic (Byte)
system.membus.snoopFanout::samples              42458                       # Request fanout histogram (Count)
system.membus.snoopFanout::mean                     0                       # Request fanout histogram (Count)
system.membus.snoopFanout::stdev                    0                       # Request fanout histogram (Count)
system.membus.snoopFanout::underflows               0      0.00%      0.00% # Request fanout histogram (Count)
system.membus.snoopFanout::0                    42458    100.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::1                        0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::overflows                0      0.00%    100.00% # Request fanout histogram (Count)
system.membus.snoopFanout::min_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::max_value                0                       # Request fanout histogram (Count)
system.membus.snoopFanout::total                42458                       # Request fanout histogram (Count)
system.membus.power_state.pwrStateResidencyTicks::UNDEFINED  25462694000                       # Cumulative time (in ticks) in various power states (Tick)
system.membus.reqLayer0.occupancy           167207500                       # Layer occupancy (ticks) (Tick)
system.membus.reqLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.membus.respLayer1.occupancy          224297750                       # Layer occupancy (ticks) (Tick)
system.membus.respLayer1.utilization              0.0                       # Layer utilization (Ratio)
system.membus.snoop_filter.totRequests          65597                       # Total number of requests made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleRequests        23144                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.membus.snoop_filter.totSnoops                0                       # Total number of snoops made to the snoop filter. (Count)
system.membus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.membus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.transDist::ReadResp               7552                       # Transaction distribution (Count)
system.tol2bus.transDist::WritebackDirty        59928                       # Transaction distribution (Count)
system.tol2bus.transDist::CleanEvict             9662                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExReq             38357                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadExResp            38357                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadCleanReq            633                       # Transaction distribution (Count)
system.tol2bus.transDist::ReadSharedReq          6919                       # Transaction distribution (Count)
system.tol2bus.pktCount_system.cpu.icache.mem_side_port::system.l2.cpu_side_port         1266                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port       127636                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktCount::total                 128902                       # Packet count per connected requestor and responder (Count)
system.tol2bus.pktSize_system.cpu.icache.mem_side_port::system.l2.cpu_side_port        40512                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2.cpu_side_port      5259712                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.pktSize::total                 5300224                       # Cumulative packet size per connected requestor and responder (Byte)
system.tol2bus.snoops                           32506                       # Total snoops (Count)
system.tol2bus.snoopTraffic                   1473344                       # Total snoop traffic (Byte)
system.tol2bus.snoopFanout::samples             78415                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::mean             0.121201                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::stdev            0.327339                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::underflows              0      0.00%      0.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::0                   68936     87.91%     87.91% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::1                    9454     12.06%     99.97% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::2                      25      0.03%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::overflows               0      0.00%    100.00% # Request fanout histogram (Count)
system.tol2bus.snoopFanout::min_value               0                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::max_value               2                       # Request fanout histogram (Count)
system.tol2bus.snoopFanout::total               78415                       # Request fanout histogram (Count)
system.tol2bus.power_state.pwrStateResidencyTicks::UNDEFINED  25462694000                       # Cumulative time (in ticks) in various power states (Tick)
system.tol2bus.reqLayer0.occupancy           78403500                       # Layer occupancy (ticks) (Tick)
system.tol2bus.reqLayer0.utilization              0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer0.occupancy            950498                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer0.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.respLayer1.occupancy          67919489                       # Layer occupancy (ticks) (Tick)
system.tol2bus.respLayer1.utilization             0.0                       # Layer utilization (Ratio)
system.tol2bus.snoop_filter.totRequests         82993                       # Total number of requests made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleRequests        37094                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.tol2bus.snoop_filter.hitMultiRequests           56                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.tol2bus.snoop_filter.totSnoops            9413                       # Total number of snoops made to the snoop filter. (Count)
system.tol2bus.snoop_filter.hitSingleSnoops         9388                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
